UTC	Pack_count	q0	q1	q2	q3	RollRate	PitchRate	YawRate	Roll	Pitch	Yaw	FreeAccX	FreeAccY	FreeAccZ	Lat	Long	Height	VelX	VelY	VelZ	LoRaRSSI	LoRaSNR
30:02:33:74	333	-0.86165	-0.00089396	-0.00034706	0.50751	0.0043678	0.0018101	-0.00017524	0.068084	0.0862563	-60.9956	-0.026077	-0.0025349	0.00811	22.17494	120.8926	31.35363	-0.0036449	-0.0030899	-0.0020123	-98	2.75
30:02:33:94	334	-0.8616	-0.00091436	-0.00036112	0.50758	0.004097	0.0061378	-0.0061417	0.0692721	0.0888379	-61.0061	-0.019028	-0.013268	0.0019798	22.17494	120.8926	31.36798	-0.003231	-0.003994	0.0015039	-97	2.75
30:02:34:14	335	-0.86167	-0.00090016	-0.00033195	0.50748	0.0056381	0.0017376	-0.001543	0.069578	0.0851237	-60.9917	-0.026321	0.013847	0.026749	22.17494	120.8926	31.37685	-0.0028572	-0.0031452	0.0023899	-98	2.5
30:02:34:33	336	-0.86166	-0.00090174	-0.00032473	0.50749	0.0055923	0.0054665	-0.0066376	0.0701516	0.0845035	-60.9937	-0.020737	-0.016785	-0.00142	22.17494	120.8926	31.35897	-0.0034504	-0.0045547	-0.0013981	-97	2.5
30:02:34:53	337	-0.86167	-0.00087811	-0.00030648	0.50747	0.0075417	-0.00092173	6.96E-05	0.0688831	0.0813254	-60.9904	-0.034271	-0.0090866	0.0035191	22.17494	120.8926	31.367	-0.0041885	-0.004425	-0.003109	-98	3
30:02:34:72	338	-0.86163	-0.00086889	-0.00036318	0.50753	0.0052986	0.0047798	-0.0045128	0.064669	0.0863926	-60.9991	-0.048462	-0.0016518	0.0093613	22.17494	120.8926	31.37813	-0.0037251	-0.0045204	-0.0012159	-97	2.5
30:02:34:92	339	-0.86167	-0.00086054	-0.00033215	0.50747	0.0053062	0.0036526	-0.0030327	0.0656542	0.0828388	-60.991	-0.043335	-0.022278	0.0057945	22.17494	120.8926	31.38712	-0.0031567	-0.002943	-0.0001688	-98	3
30:02:35:12	340	-0.86165	-0.00089825	-0.00031461	0.5075	0.005806	0.0047493	-0.0062485	0.0703954	0.0833021	-60.9953	-0.030945	-0.039795	-0.0029488	22.17494	120.8926	31.36839	-0.0040359	-0.0043068	-0.0039711	-97	2.75
30:02:35:31	341	-0.86165	-0.00089877	-0.00035299	0.5075	0.0056152	0.0032997	-0.0029697	0.0682136	0.0871223	-60.9955	-0.050323	-0.0016222	0.0045204	22.17494	120.8926	31.38212	-0.0038471	-0.0046997	-0.00084352	-97	2.75
30:02:35:51	342	-0.86164	-0.00087957	-0.00032122	0.50752	0.0067406	0.0041428	-0.0052948	0.0681654	0.0828696	-60.9972	-0.059204	-0.031113	-0.0015278	22.17494	120.8926	31.3928	-0.0036011	-0.0051155	-0.0012732	-98	3
30:02:35:71	343	-0.86158	-0.00086687	-0.00031221	0.50762	0.0070686	-0.00095367	0.0010185	0.067425	0.0812491	-61.0107	-0.035583	-0.014954	-0.0019169	22.17494	120.8926	31.3978	-0.0029087	-0.0043221	-3.60E-05	-98	2.75
30:02:35:90	344	-0.86156	-0.00088478	-0.00027022	0.50766	0.0065346	0.0031261	-0.0029774	0.0716327	0.0781487	-61.0161	-0.0053596	-0.034363	-0.015388	22.17494	120.8926	31.40289	-0.0019398	-0.0036373	0.0018749	-97	3
30:02:36:10	345	-0.86155	-0.00089614	-0.00029393	0.50767	0.0066528	0.0019932	-0.0024929	0.0713735	0.0811513	-61.0181	-0.025879	-0.017609	0.00029182	22.17494	120.8926	31.37962	-0.0029526	-0.0038033	-0.0025978	-98	3
30:02:36:29	346	-0.86156	-0.00085078	-0.00031056	0.50765	0.0058594	0.0019503	-0.00010645	0.0659295	0.0801525	-61.0153	-0.049683	-0.0086212	0.0084991	22.17494	120.8926	31.38567	-0.0025635	-0.004528	-0.0041771	-97	2.75
30:02:36:49	347	-0.8615	-0.00088051	-0.00033697	0.50776	0.0072098	0.0033894	-0.0034962	0.0673173	0.084498	-61.0298	-0.046875	-0.010986	-0.0052261	22.17494	120.8926	31.39268	-0.0041809	-0.0057182	-0.0062752	-99	3
30:02:36:69	348	-0.86154	-0.00087196	-0.00025193	0.50769	0.0072899	0.0028057	-0.0027695	0.0714284	0.0755998	-61.0203	-0.023209	-0.008522	-0.0057259	22.17494	120.8926	31.39378	-0.0031643	-0.0044098	-0.0067673	-97	2.75
30:02:36:88	349	-0.8614	-0.00087956	-0.00027394	0.50793	0.0062981	0.0041924	-0.0060616	0.0708761	0.0782346	-61.0515	-0.001894	-0.022278	-0.0060272	22.17494	120.8926	31.40258	-0.0035248	-0.0022755	-0.00097942	-97	3
30:02:37:08	350	-0.8614	-0.00089919	-0.00027377	0.50792	0.0066338	0.0033264	-0.0019503	0.0728239	0.0793599	-61.0511	0.0078354	0.018921	0.0050468	22.17494	120.8926	31.38185	-0.0041962	-0.0032749	-0.0049934	-98	2.75
30:02:37:27	351	-0.86143	-0.00086952	-0.00025956	0.50788	0.0064087	0.0054054	-0.0056534	0.0707268	0.0762271	-61.045	0.00050879	0.010048	0.002409	22.17494	120.8926	31.39242	-0.0053406	-0.0003593	-0.0014095	-97	2.75
30:02:37:47	352	-0.86141	-0.00085995	-0.00024871	0.50791	0.0066681	0.0012999	-0.00059891	0.0704103	0.0746013	-61.0499	0.012672	-0.0039406	-0.013092	22.17494	120.8926	31.4023	-0.0042992	-0.0007019	0.0010729	-97	3
30:02:37:67	353	-0.8614	-0.00088802	-0.00025355	0.50792	0.0060081	0.0060463	-0.0058708	0.0728989	0.0767139	-61.0509	0.034698	0.040283	-0.006424	22.17494	120.8926	31.41037	-0.0051689	-0.0012131	0.0024509	-97	2.75
30:02:37:86	354	-0.86138	-0.00089858	-0.00024462	0.50796	0.0058098	0.0045319	-0.004467	0.0744576	0.0764493	-61.0554	0.05307	0.0082016	-0.020325	22.17494	120.8926	31.3974	-0.0055237	-0.0015955	8.06E-05	-97	2.5
30:02:38:06	355	-0.86137	-0.00086041	-0.00026368	0.50797	0.0049057	0.0051193	-0.0055351	0.0695794	0.07611	-61.0573	0.014832	-0.016739	-0.0029354	22.17494	120.8926	31.40782	-0.0053215	-0.001298	-0.00033331	-97	2.75
30:02:38:26	356	-0.86133	-0.0008647	-0.00028676	0.50804	0.005867	0.0019798	-0.0033951	0.0686524	0.0786437	-61.067	-0.0023232	0.024246	0.011353	22.17494	120.8926	31.40848	-0.0043602	-0.002079	-0.0032558	-97	2.75
30:02:38:45	357	-0.86132	-0.00087738	-0.00024447	0.50807	0.0038338	0.0050812	-0.0053635	0.0723645	0.0752105	-61.0704	0.037994	0.0074844	-0.0030231	22.17494	120.8926	31.41461	-0.0037498	-0.0019817	-0.0041428	-98	3
30:02:38:65	358	-0.86125	-0.00087833	-0.00030287	0.50819	0.0027714	0.0031738	0.0014906	0.0690458	0.0810396	-61.0864	0.044403	0.0080948	-0.0070877	22.17494	120.8926	31.41517	-0.0036335	-0.0013494	-0.001296	-97	3
30:02:38:84	359	-0.86125	-0.00085751	-0.00030664	0.50818	0.0041389	0.0028839	-0.0011396	0.0667733	0.0801978	-61.085	0.011642	-0.0042839	-0.011559	22.17494	120.8926	31.39352	-0.0039291	-0.0015268	-0.0047073	-99	3
30:02:39:04	360	-0.8612	-0.00085996	-0.00030938	0.50826	0.0065765	0.0010881	-0.0021305	0.0668481	0.0806178	-61.096	-0.0059433	0.0041847	0.00089169	22.17494	120.8926	31.39847	-0.0033779	-0.0024967	-0.0017853	-98	3
30:02:39:23	361	-0.86118	-0.00085164	-0.0002945	0.5083	0.002327	0.0070381	-0.0057907	0.0668899	0.0786673	-61.1007	0.009697	0.0095062	0.0034523	22.17494	120.8926	31.40782	-0.0023232	-0.0016479	-0.00094795	-99	3
30:02:39:43	362	-0.86116	-0.00086297	-0.00032561	0.50834	0.0015936	0.0071869	-0.0032101	0.0661928	0.0824004	-61.1061	0.022964	-0.005249	0.0010071	22.17494	120.8926	31.40856	-0.0019226	-0.002224	-0.0027676	-98	3
30:02:39:63	363	-0.86115	-0.00084341	-0.00028844	0.50834	0.0044937	0.004715	-0.0035648	0.0664259	0.0775937	-61.1071	0.001524	-0.025299	-0.012108	22.17494	120.8926	31.40686	-0.0018721	-0.00284	-0.0058174	-98	3
30:02:39:82	364	-0.86115	-0.00082304	-0.00029449	0.50836	0.0045319	0.0056801	-0.007309	0.0640623	0.077005	-61.1086	-0.036255	0.00064516	0.0047493	22.17494	120.8926	31.38932	-0.0025692	-0.003521	-0.0093765	-97	2.75
30:02:40:02	365	-0.8611	-0.00084169	-0.00031238	0.50843	0.004055	0.0043983	-0.0031624	0.0648539	0.079863	-61.1192	-0.028015	-0.0070305	3.53E-05	22.17494	120.8926	31.38671	-0.0011663	-0.0046844	-0.011703	-98	2.75
30:02:40:21	366	-0.86107	-0.00084973	-0.00035193	0.50848	0.001255	0.0075493	-0.0044746	0.0633387	0.084237	-61.1251	-0.0057335	-0.03244	-0.0070534	22.17494	120.8926	31.38205	-0.0004921	-0.0047493	-0.013992	-100	2.25
30:02:40:41	367	-0.86112	-0.00086768	-0.00033423	0.50839	0.003479	0.0025139	-0.00055933	0.0661492	0.0835306	-61.1139	-0.023254	0.007988	0.0043983	22.17494	120.8926	31.3847	-0.0011768	-0.0039253	-0.011398	-101	2.75
30:02:40:61	368	-0.86109	-0.00087876	-0.00033791	0.50845	0.005146	0.0030041	-0.0029793	0.0670219	0.0845427	-61.1218	-0.018097	0.0029335	0.0074501	22.17494	120.8926	31.36631	-0.0026512	-0.0047798	-0.015137	-98	2.5
30:02:40:80	369	-0.86107	-0.00086184	-0.00031795	0.50848	0.003685	0.0060158	-0.0027065	0.0665129	0.0815898	-61.1258	0.0066338	-0.0050583	-0.0046692	22.17494	120.8926	31.3663	-0.0019064	-0.0040588	-0.011192	-98	2.5
30:02:41:00	370	-0.86109	-0.00084968	-0.00032101	0.50846	0.0025406	0.0080795	-0.0040169	0.0651375	0.0811817	-61.1223	0.0056572	-0.01265	-0.010948	22.17494	120.8926	31.37094	-0.00024557	-0.0032749	-0.0077896	-97	2.75
30:02:41:20	371	-0.86106	-0.00087416	-0.00033087	0.50851	0.0049858	0.0020924	0.00033689	0.0669726	0.0835852	-61.1293	-0.021317	-0.005024	-0.0062828	22.17494	120.8926	31.37339	-0.00056505	-0.0035515	-0.0080948	-98	2.75
30:02:41:39	372	-0.86102	-0.00088099	-0.00034507	0.50856	0.0052757	0.0059471	-0.0058861	0.0668144	0.0853888	-61.1364	-0.012932	0.0074768	-0.007618	22.17494	120.8926	31.37624	-0.00079679	-0.0036087	-0.0081558	-98	2.75
30:02:41:59	373	-0.86103	-0.00085697	-0.00034446	0.50856	0.0025997	0.0051422	6.62E-06	0.0644802	0.0839286	-61.1361	-0.0016623	-0.0047073	-0.0027905	22.17494	120.8926	31.35216	0.00052214	-0.0049057	-0.01329	-98	3
30:02:41:78	374	-0.86104	-0.00085747	-0.00034274	0.50854	0.00066614	0.01001	-0.0040436	0.0646315	0.0837859	-61.1332	0.0039787	-0.0073318	-0.005352	22.17494	120.8926	31.35828	0.0013762	-0.0042686	-0.0082092	-98	2.5
30:02:41:98	375	-0.86105	-0.00087282	-0.00026678	0.50852	0.0041313	0.0041237	-0.0025425	0.0705743	0.0771839	-61.1302	0.0083389	-0.0004425	-0.008934	22.17494	120.8926	31.36057	-0.00077152	-0.004261	-0.0056381	-98	2.25
30:02:42:18	376	-0.86106	-0.00086372	-0.00019452	0.50851	0.0053062	0.0020542	-0.0010939	0.0738881	0.0695225	-61.1288	0.025543	0.0044899	-0.0069847	22.17494	120.8926	31.3606	-0.0026608	-0.0030174	-0.0055542	-97	2.75
30:02:42:37	377	-0.86106	-0.00084594	-0.00019114	0.50851	0.0032063	0.0027962	0.0023232	0.0723304	0.0681532	-61.1286	0.037292	0.020462	0.00026035	22.17494	120.8926	31.34842	-0.0017996	-0.0039482	-0.0081329	-98	2.75
30:02:42:57	378	-0.86107	-0.00084499	-0.00021756	0.50849	-9.85E-05	0.0097046	-0.0042839	0.0706992	0.070703	-61.1266	0.036377	-0.012321	-0.013756	22.17494	120.8926	31.35214	-0.00083637	-0.0034657	-0.0063667	-97	3
30:02:42:76	379	-0.86102	-0.00087322	-0.0001779	0.50856	0.0033798	0.0039673	-0.0022888	0.0757898	0.0684412	-61.1364	0.04303	0.0063896	-0.0094833	22.17494	120.8926	31.35416	-0.0017471	-0.0029202	-0.0023441	-98	2.75
30:02:42:96	380	-0.86105	-0.000889	-0.00013243	0.50853	0.0056763	0.0027485	-0.00073099	0.0799987	0.0648715	-61.1315	0.088806	0.037079	-0.0075188	22.17494	120.8926	31.36186	-0.0029602	-0.0022545	-0.00083399	-98	2.75
30:02:43:16	381	-0.86101	-0.00082466	-0.00022257	0.50858	0.00080442	0.008316	-0.0017929	0.0683937	0.0700205	-61.1388	0.030991	0.0043144	-0.014977	22.17494	120.8926	31.3698	-0.0019875	-0.0025196	-0.0014706	-99	3
30:02:43:35	382	-0.86103	-0.00081143	-0.00016602	0.50856	0.0020027	0.0051575	-0.00044155	0.0703858	0.0636683	-61.1361	0.001852	-0.019089	0.0012102	22.17494	120.8926	31.35605	-0.0025997	-0.0032387	-0.0042648	-99	3
30:02:43:55	383	-0.86097	-0.00083377	-0.00019711	0.50865	0.0018177	0.0083084	-0.0068665	0.0707711	0.0680453	-61.1479	0.017426	0.0085068	-0.00032043	22.17494	120.8926	31.3632	-0.0025883	-0.0018272	-0.00054741	-98	3
30:02:43:75	384	-0.86097	-0.00078906	-0.00013614	0.50865	0.0015783	0.0044632	1.82E-05	0.0699141	0.0594241	-61.1476	0.040894	-0.0094376	-0.008728	22.17494	120.8926	31.36441	-0.0027618	-0.00035501	0.0020657	-98	2.75
30:02:43:94	385	-0.86101	-0.00080517	-0.00013725	0.50859	0.0017262	0.0047264	0.00054121	0.0714428	0.0604667	-61.1398	0.024719	0.0047112	-0.010498	22.17494	120.8926	31.37106	-0.0033283	-0.0012274	0.0018463	-98	3
30:02:44:14	386	-0.86104	-0.00076751	-0.00012943	0.50853	0.0016642	0.0049706	0.00074387	0.068186	0.0574963	-61.1325	-0.012413	0.0050163	-0.00354	22.17494	120.8926	31.36887	-0.0042381	-0.00032067	0.001298	-98	2.75
30:02:44:33	387	-0.86102	-0.00077362	-0.00010048	0.50857	0.0027466	0.0049667	-0.0035381	0.0704741	0.0549986	-61.1371	-0.0092926	-0.0057564	-0.0068855	22.17494	120.8926	31.36098	-0.0053482	0.00011253	-0.00011986	-99	3
30:02:44:53	388	-0.86094	-0.00076406	-0.00010172	0.5087	0.0018177	0.0036449	1.50E-05	0.06945	0.0545742	-61.1551	0.0010252	0.011276	0.006813	22.17494	120.8926	31.3612	-0.0045204	0.00089025	-0.00045156	-99	2.75
30:02:44:73	389	-0.86083	-0.00075233	-0.00011294	0.50889	0.0017328	0.004982	0.0002414	0.067627	0.0550123	-61.18	-0.0081635	0.017059	0.010643	22.17494	120.8926	31.36451	-0.0036583	0.0016365	0.0010967	-97	3
30:02:44:92	390	-0.8607	-0.00076254	-0.00011106	0.50911	0.0029182	0.0037556	-0.00022697	0.0687291	0.05544	-61.2094	-0.020294	-0.01461	-0.0056076	22.17494	120.8926	31.36891	-0.0042953	0.0012341	0.0024948	-97	2.75
30:02:45:12	391	-0.8607	-0.00074743	-6.73E-05	0.50911	0.0031395	0.0074539	-0.0067978	0.0697928	0.0502415	-61.2095	-0.018768	-0.016342	-0.017136	22.17494	120.8926	31.35679	-0.0059357	0.0011053	0.00018084	-97	3
30:02:45:31	392	-0.86055	-0.00074144	-8.54E-05	0.50936	0.0017223	0.0058899	-0.00096512	0.0681328	0.0516942	-61.2421	-0.0016985	0.0022106	-0.00061989	22.17494	120.8926	31.35613	-0.0045662	0.0023003	0.00061989	-98	2
30:02:45:51	393	-0.86059	-0.00073432	-0.00010093	0.5093	0.0010538	0.0081787	-0.0032444	0.0665248	0.0528099	-61.235	-0.02211	-0.007431	0.0078354	22.17494	120.8926	31.35811	-0.0042648	0.0019026	0.00080633	-98	2.75
30:02:45:71	394	-0.86045	-0.0007549	-8.79E-05	0.50953	0.0048714	0.003067	0.00013065	0.0693008	0.052744	-61.2651	-0.018509	-0.0031395	0.00030994	22.17494	120.8926	31.35919	-0.0053596	0.0012159	0.00083113	-98	3
30:02:45:90	395	-0.86044	-0.00075619	-6.17E-05	0.50955	0.0058784	0.003479	-0.0025635	0.0709542	0.0502416	-61.2678	-0.016327	0.0062675	-0.0046616	22.17494	120.8926	31.35631	-0.0057602	0.00074482	-0.0019665	-97	3
30:02:46:10	396	-0.86042	-0.00073123	-0.00010863	0.50959	0.0028839	0.0075188	-0.0038357	0.0657532	0.05341	-61.2726	-0.025223	-0.017441	-0.0062256	22.17494	120.8926	31.3402	-0.0057335	0.00059938	-0.005352	-97	3
30:02:46:29	397	-0.86029	-0.00071888	-8.87E-05	0.50981	0.00053596	0.0044365	0.0030193	0.0656875	0.0507396	-61.3024	-0.019165	-0.02066	-0.00093365	22.17494	120.8926	31.34467	-0.0031319	0.00050688	-0.0073242	-97	2.75
30:02:46:49	398	-0.86033	-0.00073965	-0.00011009	0.50974	0.0025349	0.0035038	-0.0010633	0.0664892	0.0540578	-61.2929	-0.017548	0.012344	0.015038	22.17494	120.8926	31.34769	-0.0050964	0.00057554	-0.003933	-97	2.75
30:02:46:69	399	-0.86022	-0.00075955	-3.35E-05	0.50992	0.0031662	0.0049667	-0.0030823	0.0729173	0.0476806	-61.3176	0.032593	-0.0077286	-0.0081024	22.17494	120.8926	31.34936	-0.0045776	0.001174	0.00043011	-97	2.75
30:02:46:88	400	-0.86024	-0.00075303	-2.90E-05	0.50989	0.002718	0.0059128	-0.00095844	0.0725385	0.0468548	-61.3133	0.019867	0.0093536	0.002161	22.17494	120.8926	31.35196	-0.0053101	-0.00073195	-0.0011139	-97	2.75
30:02:47:08	401	-0.86022	-0.00072979	-9.00E-05	0.50992	0.0015221	0.005825	0.0015221	0.0666788	0.0515168	-61.3166	-0.030563	0.020172	0.0063438	22.17494	120.8926	31.33815	-0.0059509	0.00010592	-0.0038986	-97	2.75
30:02:47:27	402	-0.85998	-0.00071913	-5.48E-05	0.51034	0.0019493	0.007206	-0.004425	0.0676644	0.0474531	-61.3723	-0.032227	-0.034149	-0.009346	22.17494	120.8926	31.33628	-0.0046196	0.00077009	-0.0036182	-97	3
30:02:47:47	403	-0.85977	-0.00075562	-4.87E-05	0.51069	0.0017643	0.0041161	0.00047565	0.0715961	0.0490156	-61.4194	0.035553	0.013535	-0.0048676	22.17494	120.8926	31.33554	-0.004097	0.0026703	-0.00062418	-97	3
30:02:47:66	404	-0.85971	-0.0007407	-5.26E-05	0.51078	0.00022054	0.0091019	-0.0042343	0.0698898	0.04854	-61.4318	0.039948	0.015305	0.0098724	22.17494	120.8926	31.33176	-0.0026951	0.0029774	0.0021076	-99	2.75
30:02:47:86	405	-0.85971	-0.00072053	-5.97E-05	0.51079	0.0023422	0.0053368	0.0011272	0.0674908	0.0480521	-61.433	-0.0030327	-0.017761	-0.011429	22.17494	120.8926	31.31343	-0.0041389	0.0016136	-0.0026131	-99	3.5
30:02:48:06	406	-0.85969	-0.00070358	-2.93E-05	0.51081	0.001832	0.0066795	-0.0041695	0.0675995	0.0440663	-61.436	-0.0022354	-0.0065918	-0.0037918	22.17494	120.8926	31.31349	-0.0046158	0.0010748	-0.0015287	-98	3.75
30:02:48:25	407	-0.85959	-0.00071905	-1.51E-06	0.51099	0.0023727	0.0035973	-0.0015574	0.070739	0.0422523	-61.4597	0.048035	0.025513	-0.0050392	22.17494	120.8926	31.31278	-0.0035915	0.0038834	-3.81E-06	-98	3.75
30:02:48:45	408	-0.85942	-0.0007025	-4.82E-05	0.51127	-0.00098801	0.0073967	-0.00030375	0.0663584	0.0459078	-61.4965	0.018219	-0.0031624	-0.01918	22.17494	120.8926	31.31337	-0.0016851	0.0044441	0.00058842	-97	3.5
30:02:48:64	409	-0.85939	-0.00070483	-7.72E-05	0.51132	0.00074244	0.0071754	-0.0026054	0.0648895	0.0488977	-61.5041	0.0015373	0.016876	0.0021191	22.17494	120.8926	31.30918	-0.0031433	0.0028973	0.00020409	-100	3.5
30:02:48:84	410	-0.85935	-0.00072542	1.41E-05	0.51138	0.0043144	0.0017138	-0.00071335	0.072261	0.041122	-61.5117	0.049774	0.030121	-0.0064964	22.17494	120.8926	31.2977	-0.0044174	0.0033607	-0.0019503	-100	3.5
30:02:49:04	411	-0.8594	-0.00070579	-4.59E-05	0.5113	-0.00031805	0.0079956	-0.0012302	0.0668174	0.0458723	-61.5005	0.075073	-0.01339	-0.029572	22.17494	120.8926	31.29781	-0.0035343	0.0024319	-0.0005331	-100	3.75
30:02:49:23	412	-0.85939	-0.00068106	-7.20E-05	0.51132	0.0021076	0.0041466	0.0021305	0.0628515	0.046995	-61.5034	0.003231	0.0075264	-0.00073051	22.17494	120.8926	31.30064	-0.0038586	0.0022125	0.00057888	-99	3.75
30:02:49:43	413	-0.85931	-0.00069208	-9.75E-05	0.51146	0.0052795	0.0051727	-0.0045357	0.062437	0.0501578	-61.5216	-0.019852	0.012573	0.0065384	22.17494	120.8926	31.30284	-0.0054131	0.0019093	0.0032291	-97	3.75
30:02:49:62	414	-0.8593	-0.00066758	-2.29E-05	0.51147	0.0032558	0.0047226	-0.0017834	0.0643939	0.0413812	-61.5232	0.041595	0.00018024	-0.0089493	22.17494	120.8926	31.30295	-0.0044441	0.0016298	0.00040317	-100	3.5
30:02:49:82	415	-0.8593	-0.00066366	-8.72E-05	0.51148	0.00097466	0.0092316	-0.0041237	0.0602358	0.0474889	-61.5248	0.015213	0.00070047	-0.014229	22.17494	120.8926	31.28715	-0.0035515	0.0013475	-0.0035305	-102	3.25
30:02:50:02	416	-0.85929	-0.00062215	-9.17E-05	0.5115	0.0023575	0.0029049	0.0017319	0.0558896	0.0454908	-61.5271	-0.034119	0.0043106	-0.00081635	22.17494	120.8926	31.28464	-0.0043869	0.0018806	-0.0036793	-98	3.75
30:02:50:21	417	-0.85918	-0.00065491	-8.75E-05	0.51167	0.0039635	0.005497	-0.0053787	0.0593515	0.0470104	-61.5498	-0.012573	-0.013802	-0.0026493	22.17494	120.8926	31.28412	-0.0046539	0.0019321	-0.0025139	-97	3.75
30:02:50:41	418	-0.85902	-0.0006601	-8.03E-05	0.51194	0.00073338	0.0082626	-0.005722	0.0602661	0.0466296	-61.5856	0.026718	0.02037	0.0062103	22.17494	120.8926	31.28183	-0.0022106	0.0020027	-0.0032215	-97	3.75
30:02:50:60	419	-0.85904	-0.0006475	-8.43E-05	0.51191	-0.00049114	0.0090714	-0.0038967	0.058794	0.0462811	-61.5817	0.0026226	0.018066	0.014931	22.17494	120.8926	31.26834	-0.0027275	0.003067	-0.0058517	-99	3.75
30:02:50:80	420	-0.85907	-0.00063684	-8.64E-05	0.51186	0.0016546	0.0050659	0.0013351	0.0576238	0.0458599	-61.576	-0.028748	-0.014664	-0.012108	22.17494	120.8926	31.26514	-0.0048981	0.0017462	-0.0074883	-97	3.5
30:02:51:00	421	-0.85899	-0.00064319	-5.25E-05	0.51199	0.0037937	0.0051765	-0.0052299	0.0602303	0.0429048	-61.5932	-0.0034771	-0.0055046	0.00042343	22.17494	120.8926	31.26455	-0.0050278	0.0020142	-0.0080795	-96	3.75
30:02:51:19	422	-0.85872	-0.00065096	-8.34E-05	0.51244	0.0020885	0.0070724	-0.004467	0.0591576	0.0464339	-61.6534	0.0093613	0.032776	0.0053825	22.17494	120.8926	31.26875	-0.0034142	0.0035877	-0.0052299	-98	3.75
30:02:51:39	423	-0.85889	-0.0006333	-7.90E-05	0.51216	0.00014293	0.0056915	0.0020885	0.0576968	0.044939	-61.6159	-0.0089874	-0.013306	0.0029831	22.17494	120.8926	31.27235	-0.003994	0.0023804	-0.0021915	-98	3.5
30:02:51:58	424	-0.85886	-0.00061911	-0.00012363	0.51221	0.0018129	0.0052109	0.00018382	0.0536753	0.0485066	-61.622	-0.050934	-0.0025673	0.011238	22.17494	120.8926	31.26045	-0.0058784	0.002079	-0.0045204	-97	3.75
30:02:51:78	425	-0.85853	-0.00061516	-8.33E-05	0.51277	0.0014591	0.0043831	0.00069571	0.0556274	0.0443371	-61.6964	-0.027344	0.0071945	-0.0036793	22.17494	120.8926	31.25904	-0.0042038	0.0034313	-0.0024586	-99	3.75
30:02:51:98	426	-0.85833	-0.00064849	-0.00012357	0.5131	0.0013075	0.0051842	-0.0016584	0.0565189	0.0502831	-61.7407	-0.017944	-0.04071	-0.011932	22.17494	120.8926	31.25922	-0.0025673	0.0037766	-0.001893	-98	3.75
30:02:52:17	427	-0.85841	-0.00065481	-0.00012536	0.51296	0.0023365	0.0064125	-0.0035038	0.0570425	0.0508219	-61.7225	-0.054321	0.0013494	0.0047188	22.17494	120.8926	31.25801	-0.0037937	0.0015049	-0.0034618	-98	3.75
30:02:52:37	428	-0.8584	-0.00067863	-8.62E-05	0.51298	0.0029583	0.0058212	-0.0032349	0.0616893	0.0483664	-61.7253	-0.020477	0.0039597	0.0029182	22.17494	120.8926	31.24964	-0.0046997	0.0013275	-0.0056152	-97	3.75
30:02:52:57	429	-0.85827	-0.00067969	-6.05E-05	0.5132	0.0016308	0.0065308	-0.0021057	0.0632926	0.0459172	-61.7545	0.0042877	-0.017487	0.0015106	22.17494	120.8926	31.24408	-0.0042839	-6.56E-06	-0.0096207	-97	3.75
30:02:52:76	430	-0.85814	-0.00068856	-5.93E-05	0.51342	0.0033607	0.0069237	-0.0045471	0.0642221	0.0463391	-61.7835	-0.012703	-0.023193	-0.012611	22.17494	120.8926	31.24065	-0.0041008	-3.58E-05	-0.0084381	-99	4
30:02:52:96	431	-0.85812	-0.00068504	-4.98E-05	0.51345	0.0036545	0.0029182	-0.00047445	0.0644349	0.045198	-61.7874	-0.04776	0.010666	0.0039597	22.17494	120.8926	31.2482	-0.004158	0.0014038	-0.0027905	-97	3.5
30:02:53:16	432	-0.85811	-0.00069901	-5.94E-05	0.51347	0.0047531	0.0042038	-0.002821	0.0652414	0.0469668	-61.7908	-0.044983	-0.0081406	-0.0006609	22.17494	120.8926	31.25259	-0.0058479	0.0007267	-0.00049257	-98	3.75
30:02:53:35	433	-0.8581	-0.00070773	-2.71E-05	0.51348	0.003706	0.0035896	-0.0016661	0.0680007	0.0443034	-61.7915	0.0070457	-0.0099716	-0.0062408	22.17494	120.8926	31.24911	-0.005825	0.00017607	-0.0019875	-97	3.75
30:02:53:55	434	-0.8581	-0.00070131	-1.41E-05	0.51348	0.0016279	0.0075645	-0.0031605	0.0681342	0.0426469	-61.7913	0.0095367	0.020187	0.0027924	22.17494	120.8926	31.25349	-0.0054741	0.00013602	-0.00073051	-97	4
30:02:53:74	435	-0.85794	-0.00068601	-2.05E-05	0.51375	0.0020523	0.0045815	0.0017824	0.0662339	0.0424068	-61.828	-0.012131	-0.02919	-0.013672	22.17494	120.8926	31.26018	-0.0054016	0.0003202	0.00022686	-97	4
30:02:53:94	436	-0.85792	-0.00069099	1.25E-06	0.51378	0.0026531	0.0077057	-0.004776	0.0680053	0.0405587	-61.8317	-0.0098495	0.0059662	-0.0034103	22.17494	120.8926	31.26242	-0.0065231	-0.00032139	-0.00048971	-97	4
30:02:54:14	437	-0.8579	-0.00068776	2.88E-05	0.51381	0.0028305	0.0034428	0.0023308	0.0693063	0.037667	-61.8358	0.006279	0.0030918	-0.017105	22.17494	120.8926	31.26242	-0.006813	0.00059223	-0.0022125	-97	4
