UTC	Pack_count	q0	q1	q2	q3	RollRate	PitchRate	YawRate	Roll	Pitch	Yaw	FreeAccX	FreeAccY	FreeAccZ	Lat	Long	Height	VelX	VelY	VelZ	LoRaRSSI	LoRaSNR
21:05:20:32	0	-0.99546	-0.0020364	0.0079719	0.094818	0.018463	0.044556	-0.017227	0.318948	-0.887277	-10.8845	-0.086975	-0.80225	0.28369	24.80716	121.0242	60.45572	0.0682983	0.0226288	60.4557	-51	6.5
21:05:20:63	0	-0.99546	0.00010176	0.0051149	0.095058	0.022247	-0.0039787	-0.012772	0.0441097	-0.584576	-10.9097	0.53662	-1.0781	0.12366	24.80716	121.0242	60.46022	0.0673218	0.0180664	60.4602	-51	6.75
21:05:20:94	0	-0.99546	0.0012827	0.0037823	0.095054	0.013466	0.022263	-0.0090256	-0.105125	-0.445425	-10.9085	0.34375	-0.29126	1.5225	24.80716	121.0242	60.46256	0.0567932	0.0217896	60.4626	-50	6.75
21:05:21:25	0	-0.99545	0.0019677	0.0017287	0.095223	-0.054199	-0.012085	0.011711	-0.2056	-0.218665	-10.928	0.8208	-1.377	1.376	24.80716	121.0242	60.47189	0.0552063	0.00643921	60.4719	-50	6.5
21:05:21:56	0	-0.99544	0.0031076	-0.0004251	0.095308	0.029266	0.041016	-0.010239	-0.359128	0.0145512	-10.9382	-0.52295	-0.34595	-1.833	24.80716	121.0242	60.48143	0.0608521	0.0141296	60.4814	-49	5.75
21:05:21:87	0	-0.99543	0.0041829	-0.0014325	0.095368	-0.030258	-0.003067	0.012924	-0.492799	0.11769	-10.9456	0.65381	-0.72803	0.9209	24.80716	121.0242	60.4797	0.0533142	0.0109558	60.4797	-50	6.75
21:05:22:18	0	-0.99544	0.0034841	-0.00094901	0.095359	0.019318	0.012238	0.0015135	-0.407797	0.0701804	-10.9443	0.54395	0.89551	-0.93604	24.80716	121.0242	60.48649	0.0478821	0.0224457	60.4865	-52	6.25
21:05:22:49	0	-0.99542	0.0035519	-0.0011827	0.095524	-0.0023994	0.00018561	0.0020638	-0.418104	0.0960288	-10.9633	0.60791	-0.17688	-1.4131	24.80717	121.0242	60.50718	0.0424805	0.0156021	60.5072	-53	6.25
21:05:22:80	0	-0.9954	0.0043115	-0.0012646	0.09571	0.04425	0.010971	-0.013458	-0.505668	0.0969628	-10.9849	-0.075378	-0.73145	-0.59863	24.80717	121.0242	60.51204	0.06427	0.0200043	60.512	-53	6
21:05:23:12	0	-0.99539	0.0041648	-0.0021574	0.095771	-0.024963	-0.0091171	0.030441	-0.498738	0.200375	-10.9924	-0.29077	1.0898	0.22778	24.80717	121.0242	60.52386	0.0543823	0.0285492	60.5239	-52	6.5
21:05:23:42	0	-0.99543	0.007159	-0.0044723	0.095165	-0.15613	0.021912	0.011238	-0.865439	0.432073	-10.9253	0.43408	-0.17786	-3.0391	24.80717	121.0242	60.52987	0.102234	-0.0327148	60.5299	-49	6.25
21:05:23:74	0	-0.99648	0.0092119	-0.0049575	0.083224	-0.018021	-0.0021	0.10339	-1.0993	0.47824	-9.5529	0.5459	-0.035645	-2.1719	24.80717	121.0242	60.5574	0.168091	-0.226318	60.5574	-42	6
21:05:24:05	0	-0.99918	0.0085113	-0.0073243	0.038914	0.088928	0.1153	0.22595	-1.0073	0.80068	-4.4677	1.2842	2.1797	0.93262	24.80717	121.0242	60.56736	0.397949	-0.348145	60.5674	-41	6.75
21:05:24:36	0	-0.99938	0.015468	-0.020676	-0.024104	0.0056114	0.17749	0.44678	-1.716	2.4112	2.7272	-1.5732	0.44678	-0.4248	24.80716	121.0242	60.5695	0.544922	-0.490967	60.5695	-39	6
21:05:24:67	0	-0.99458	0.018476	-0.022028	-0.099951	-0.06543	0.0078735	0.5127	-1.85586	2.72321	11.4334	-0.019241	-1.3936	-0.49951	24.80716	121.0242	60.58002	0.769043	-0.631836	60.58	-35	6.5
21:05:24:98	0	-0.98243	0.00054228	0.0019623	-0.1866	0.10638	-0.30664	0.48804	-0.103011	-0.209316	21.5096	1.2598	0.096802	0.20862	24.80716	121.0242	60.6062	0.992676	-0.757813	60.6062	-34	5.5
21:05:25:29	0	-0.97521	-0.0076399	0.013119	-0.22077	-0.12573	-0.02504	0.076782	0.52208	-1.65962	25.5044	0.56836	4.25	1.7666	24.80716	121.0242	60.6144	1.38965	-0.633301	60.6144	-31	6.5
21:05:25:60	0	-0.97487	-0.014646	0.03311	-0.2198	-0.22229	-0.43213	-0.015228	0.804223	-4.07115	25.3825	1.0117	2.7715	0.38428	24.80716	121.0242	60.60703	1.57715	-0.945801	60.607	-35	6.5
21:05:25:91	0	-0.97864	-0.042934	0.048731	-0.19505	-0.066467	-0.13916	-0.40625	3.75193	-6.43809	22.3328	-0.84619	2.5664	2.2168	24.80716	121.0242	60.60984	1.93555	-1.05078	60.6098	-41	6.75
21:05:26:23	0	-0.99254	-0.024223	0.050611	-0.10823	0.069336	0.26099	-0.5752	2.13982	-6.06807	12.3331	0.65137	-1.5605	2.4688	24.80716	121.0242	60.59844	2.21094	-1.55176	60.5984	-42	6.75
21:05:26:54	0	-0.99725	-0.010213	0.052086	-0.051636	-0.93066	-0.1026	-0.41455	0.86376	-6.0238	5.8826	3.5645	-4.6875	-0.27466	24.80716	121.0243	60.61101	2.37305	-2.08008	60.611	-46	6.5
21:05:26:85	0	-0.99972	-0.012659	0.01948	-0.003612	-0.10785	0.29272	-0.24109	1.4434	-2.2374	0.38583	1.1064	0.76904	0.91357	24.80715	121.0243	60.63232	2.58203	-2.77539	60.6323	-45	7
21:05:27:16	0	-0.99972	0.0072191	0.022514	-0.00034686	-0.40039	-0.24744	0.024902	-0.82878	-2.5798	0.058421	3.5293	-2.4629	-0.053864	24.80715	121.0243	60.69541	2.79102	-3.4043	60.6954	-52	6.75
21:05:27:47	0	-0.9998	0.0082983	0.017114	0.0058877	-0.22205	-0.16931	-0.072327	-0.93978	-1.9668	-0.65867	1.8359	-2.4766	-0.1637	24.80714	121.0243	60.72819	3.24805	-3.98828	60.7282	-64	6
21:05:27:78	0	-0.99966	0.018069	0.017631	0.0058099	0.177	0.27148	-0.029175	-2.0598	-2.0322	-0.62945	2.4648	0.33301	-7.5117	24.80714	121.0243	60.78439	3.7207	-4.68359	60.7844	-57	5.75
21:05:28:09	0	-0.99978	0.011764	0.015658	0.0073265	-0.69434	-0.23511	-0.013542	-1.3354	-1.8041	-0.81869	2.3438	-5.2891	1.2725	24.80713	121.0243	60.83191	4.10938	-5.23828	60.8319	-56	6.75
21:05:28:40	0	-0.99987	0.0096447	0.0081346	0.010095	0.13599	0.2417	-0.017807	-1.0959	-0.94323	-1.1479	2.1875	-0.48901	-0.69971	24.80712	121.0243	60.89533	4.68359	-5.96094	60.8953	-62	6.5
21:05:28:71	0	-0.99982	0.016492	-0.0015289	0.0090623	-0.43018	-0.099243	0.011299	-1.8915	0.15804	-1.0412	0.059204	-4.3906	2.4766	24.8071	121.0244	60.94326	5.03516	-6.48047	60.9433	-62	6.75
21:05:29:03	0	-0.99984	0.017294	-0.0047881	0.0011334	0.61133	0.13098	0.025131	-1.9825	0.54635	-0.13935	2.6719	0.84863	1.585	24.80709	121.0244	61.03944	5.58594	-7.14063	61.0394	-64	6
21:05:29:33	0	-0.99976	0.020375	0.0050909	-0.0055296	-0.16968	-0.025223	0.018127	-2.3382	-0.57034	0.64542	1.8682	-2.1348	0.81152	24.80708	121.0244	61.17572	6.09766	-7.64844	61.1757	-61	6.25
21:05:29:65	0	-0.99987	-0.0047459	0.012988	-0.0078032	0.14563	-0.26929	-0.053955	0.53235	-1.4926	0.88734	1.2471	2.3203	-1.542	24.80706	121.0244	61.29025	6.4375	-8.10938	61.2902	-68	4.5
21:05:29:96	0	-0.99983	0.0015876	0.018473	9.29E-05	0.68359	0.38354	-0.0495	-0.18182	-2.117	-0.0072894	2.1035	-3.0527	-2.582	24.80704	121.0245	61.45381	6.91406	-8.84375	61.4538	-70	3.5
21:05:30:27	0	-0.99981	0.0035376	0.018231	0.0051734	-0.31592	-0.036255	-0.04364	-0.39476	-2.0913	-0.58572	0.018845	-4.1797	-1.3301	24.80702	121.0245	61.59727	7.09766	-9.22656	61.5973	-67	5.25
21:05:30:58	0	-0.99992	0.0011064	0.0087747	0.0086515	0.2627	0.22778	-0.018402	-0.11809	-1.0066	-0.9904	-2.2188	-2.3184	-0.24695	24.807	121.0245	61.78015	7.39063	-9.80469	61.7802	-72	2.5
21:05:30:89	0	-0.9997	0.02041	0.0014788	0.013435	0.06958	0.33887	0.026413	-2.3365	-0.20083	-1.5358	1.8447	-1.0117	-2.6426	24.80698	121.0245	61.96554	7.71875	-10.2188	61.9655	-76	-3.5
21:05:31:20	0	-0.99971	0.019331	-0.0077062	0.012077	-0.034882	0.040833	-0.0039864	-2.226	0.85609	-1.4009	-0.087402	-4.9688	0.67773	24.80696	121.0246	62.17011	7.99219	-10.6484	62.1701	-65	5.25
21:05:31:51	0	-0.99981	0.012393	-0.010892	0.010665	0.43262	0.044312	-0.025131	-1.4337	1.2329	-1.2378	1.1367	1.3574	-0.5752	24.80694	121.0246	62.35991	8.3125	-11.0391	62.3599	-75	-1
21:05:31:82	0	-0.99974	0.020462	-0.0056119	0.0077976	-0.59131	-0.46631	-0.020248	-2.35	0.62464	-0.90656	2.2109	-1.0439	1.3203	24.80692	121.0246	62.56445	8.47656	-11.1641	62.5644	-74	1.25
21:05:32:13	0	-0.99982	0.01587	-0.009085	0.0057884	0.51953	0.29004	0.012146	-1.8248	1.0304	-0.67983	0.77637	-3.3262	-1.2402	24.80689	121.0247	62.72241	8.89063	-11.6563	62.7224	-74	0
21:05:32:44	0	-0.99985	0.0031902	-0.01656	0.004361	-0.15833	-0.12311	0.038361	-0.374	1.8961	-0.50599	-2.0508	2.293	-0.13489	24.80687	121.0247	62.91481	8.97656	-11.7188	62.9148	-76	-2.25
21:05:32:76	0	-0.99981	0.01668	-0.0088568	0.0042957	0.074646	-0.40918	0.0072784	-1.916	1.0066	-0.50918	0.749512	-5.74609	11.9063	24.80684	121.0248	63.12377	9.24219	-12.1563	63.1238	-74	1.25
21:05:33:07	0	-0.99993	0.0033991	-0.010551	0.0040668	0.65674	-0.49634	-0.07428	-0.39449	1.2075	-0.47021	0.0088882	3.6035	-1.5098	24.80681	121.0248	63.40244	9.52344	-12.4531	63.4024	-77	-7
21:05:33:38	0	-0.9997	0.020627	-0.012841	0.0020347	-0.088196	-0.046356	0.035675	-2.3674	1.4663	-0.26353	-0.62402	-3.3438	1.8418	24.80679	121.0248	63.64108	9.80469	-12.6484	63.6411	-75	-0.75
21:05:33:69	0	-0.99985	0.012187	-0.012486	-0.0014253	0.3667	-0.099426	-0.01178	-1.3949	1.4327	0.14591	-0.5083	-0.14453	-2.2227	24.80676	121.0249	63.88177	10.0938	-12.9063	63.8818	-77	-3.5
21:05:34:00	0	-0.99978	0.019651	-0.0064202	-0.0027923	-0.042664	-0.066467	-0.0037689	-2.25	0.74185	0.30547	1.1211	-1.3057	0.66064	24.80673	121.0249	64.05176	10.3203	-13.1094	64.0518	-77	-6.25
21:05:34:31	0	-0.99992	0.010519	-0.0023464	-0.005846	0.06897	-0.10028	-0.0032349	-1.2039	0.2759	0.66704	-0.44824	0.4541	-1.0645	24.80671	121.025	64.25814	10.5703	-13.3438	64.2581	-77	-3.5
21:05:34:93	0	-0.99992	0.011194	0.0014271	-0.0052003	0.0098572	0.067505	0.0070572	-1.2836	-0.15685	0.5977	1.7764	0.3894	-1.1787	24.80665	121.025	64.7326	10.9219	-13.7891	64.7326	-77	-4
21:05:35:24	0	-0.999945819	0.008050485	7.17E-08	-5.93E+26	-0.18726	0.049622	0.010582	-1.39E-32	1.55E-27	180	-0.93311	1.6396	-1.1104	24.80662	121.0251	64.9532	11.0391	-13.9688	64.9532	-78	-7
21:05:35:55	0	-0.999866247	7.94E+26	-0.011097205	-0.006648466	0.53027	0.4812	0.025635	-180	9.59E-28	-1.60E-27	-0.60596	0.41357	-5.4336	24.80659	121.0251	65.21146	11.2969	-14.2109	65.2115	-77	-8.5
21:05:35:86	0	-0.999046624	0.036409784	-5.50E+36	-0.000614626	0.160034	71.8125	0.0177307	180	2.08E-35	-180	-0.002939224	0.1488037	245.125	5.17E-21	53894.90234	3.26E+23	11.5546875	0.000109792	3.26E+23	-77	-11
21:05:36:48	0	-0.99921703	0.021184795	9.78E-26	6577.5337	-0.23169	0.040009	0.063416	-5.61E-08	-0.000369074	-179.9826	0.36401	0.8623	3.2949	24.8065	121.0253	65.84583	11.7344	-14.3828	65.8458	-78	-7.5
21:05:36:80	0	-0.99925	0.022455	-0.02448	-0.019764	0.1438	-0.078308	-0.0045738	-2.5197	2.8551	2.2034	0.36523	0.90771	1.5547	24.80647	121.0253	66.03233	11.8594	-14.3203	66.0323	-77	-6
141:141:233:59	87	-4.71E+17	1.73E+28	-1.93E-11	-1.09E+29	-0.016449	-0.018982	0.031006	-8.08E-11	18.06993	180	1.8652	0.15405	0.46973	24.80644	121.0254	66.22955	11.9375	-14.2031	66.2296	-77	-8
21:05:37:42	0	-0.99941	0.011128	-0.017241	-0.027688	0.0354	0.046234	0.031555	-1.2206	2.0102	3.1525	-0.13647	0.47729	-0.36914	24.806416	121.02542	1060.9039	11.9375	-14.09375	1060.9039	-77	-9.75
21:05:38:35	0	-0.99918	0.017744	-0.024126	-0.027244	-0.058136	0.13	0.028885	-1.959	2.8189	3.0755	1.084	2.2168	0.47778	24.80633	121.0256	66.96495	11.6094	-13.5078	66.965	-77	-6
149:05:174:34	10816	-0.96743	0.028791	-0.031253	-0.032716	-0.073181	0.060242	0.014374	-3.2841	3.8084	3.7645	-130.75	-0.000130892	0.002195358	4.62E+17	-1.38E-37	-2.56E-19	0.043304	-3.8633	-2.56E-19	-78	-12
21:05:40:22	0	-0.99852	0.00070987	-0.0039998	-0.054224	-0.171875	-0.13513184	1713	-0.056373	0.46208	6.2165	-1.274414	647	-0.7192383	24.65627	121.0258	66.98386	10.8203	-11.8203	66.9839	-77	-9
21:69:104:53	1536	-0.99849	-0.0064747	3.05E-28	-0.054251	0.25122	0.16687	0.032379	0.74087	-0.040253	6.2198	-2.0391	-1.4531	0.95605	24.80616	121.0259	66.92413	10.6797	-11.4688	66.9241	-78	-11.25
53:37:41:46	0	-0.984167576	-1.69E+27	-1.84E-09	-0.043051682	-0.41553	0.029373	0.00073862	180	-2.93E-27	1.25E-34	0.11353	-0.48462	0.087585	24.80609	121.026	66.82353	10.3906	-11.3516	66.8235	-78	-10.25
21:05:41:77	0	-0.99883	-0.019121	0.023699	-0.037667	-0.36182	-0.10504	-0.037689	2.0892	-2.7962	4.2683	-0.75244	-0.65088	-0.91748	24.80607	121.026	66.77265	10.1797	-11.8906	66.7727	-78	-9
21:05:43:33	0	-0.99886	0.022472	-0.037141	-0.019739	0.29004	0.11328	0.046326	-2.496	4.3061	2.1703	0.66699	0.76416	0.20972	24.80595	121.0262	66.61266	10.9922	-16.5313	66.6127	-78	-11
21:05:35:215	47361	-1.33E-15	5.28E-07	-7.34E-22	-0.03784	7752	0.000900745	-0.057922363	-5.38E-17	0.001598339	180	-0.00020826	-0.0035954	-0.0016298	-7.29E-38	53773.4766	66.6603165	-610.5	-2.345703	66.66032	-78	-12.5
21:143:31:63	24624	6.44E-32	1.03E-30	0.00018017	-0.99989	0.00052118	0.032745	0.088745	-0.02064844	1.18E-28	-180	0.00031209	-0.00061989	-0.00084686	-1.10E+25	484.5733032	-4.44E+18	-0.004238129	-0.00046277	-4.44E+18	-78	-12.5
21:07:20:35	0	0.022811	-0.0012314	7.83E-05	-0.99974	-0.388672	-0.406982	-20.875	-0.01218779	-0.1408688	-177.3858	-0.53369	-0.061768	-1.3711	24.3081951	30982.584	62.380806	-5.77344	6.44141	62.3808	-77	-8.75
21:07:21:224	34856	1.06E-20	4.36E+26	99121381376	-0.231240526	0.3144531	532.5	-11.89063	-180	6.08E-26	2.61E-14	0.98096	1.2129	-1.6025	-1674875.5	121.0256729	62.37196732	-5.70313	3.95E-05	62.372	-78	-11.25
21:07:21:28	0	0.012089	-0.0040733	-0.0047227	-0.99991	-0.0094223	51.0313	-0.0388489	0.5355172	-0.4732726	-178.6168	12976	-0.08392334	-303.5	-3.37E-31	9.03E-35	62.3671	-5.65234	6.61719	62.3671	-77	-10.75
21:07:21:91	0	-0.004191298	-0.001251844	-9.07E+26	2.77E-14	24.7813	0.0221405	-0.0365601	-180	5.30E-28	180	0.046203613	-16480	2.76E-05	4.78E-26	52.507	62.2871	-5.54297	6.69141	62.2871	-78	-10.25
21:07:22:83	0	-0.013233	0.0026496	-0.0029585	-0.9999	0.11072	-0.079956	-0.023041	0.3349747	0.3080852	178.4845	-0.64844	0.63037	0.15808	24.80647	121.0255	62.18032	-5.5	7.00391	62.1803	-78	-7.75
21:07:23:46	0	-0.02062	1.73E-12	0.0044313	-0.99975	-0.1817627	8132	1969	-0.5076996	-0.01047126	177.6369	0.094116211	-22272	-3986	2.63E-21	2030470784	62.16765976	-5.48828	7.07813	62.1677	-77	-9
21:07:23:77	0	-0.022611585	2.43E-12	-444745408	3.73E-16	-0.1698	-0.037445	0.73779	-180	5.83E-09	-180	-0.49878	0.47729	-0.24915	8.67181015	-1.14E-37	-1591264768	0.238525391	8.21875	-1591264768	-78	-12
21:82:24:167	18504	8.20E+31	3.02E-23	-3.67715764	8.77E-18	-0.74072	0.86865	0.00010329	4.22E-53	-5.14E-30	1.23E-47	12.3906	0.910156	-2.17E-05	-2.18E-17	-9.625039	194.5795	0.000202179	2.673828	194.5795	-78	-12.5
21:07:25:33	0	-0.0202	0.0066081	0.018749	-0.9996	0.65576	0.50195	0.051025	-2.163628	0.7135446	177.6712	-1.1934	5.7188	-1	24.80658	121.0253	62.24073	-5.85938	7.38672	62.2407	-77	-10
21:07:25:64	0	-0.021139	0.011081	-0.0086124	-0.99968	-0.73389	-0.10083	0.0015831	0.9600404	1.290406	177.588	-1.8008	-3.1328	-0.93262	24.8066	54.0127	8.43E-19	-5.82031	14.5234	8.43E-19	-77	-9.75
21:07:25:95	8224	-1.24E-21	0.012849294	-2.20E+17	-0.999573827	-0.23462	-0.1311	-0.018784	180	3.10E-35	-180	-0.93066	-0.4314	-0.65088	24.80661	121.0253	62.2014	-5.91016	7.41797	62.2014	-77	-6
21:07:26:26	0	-0.026388	0.011394	0.0021886	-0.99958	0.24292	0.26929	0.0054855	-0.2852218	1.298632	176.9724	-1.1191	-0.76758	-1.1504	24.80662	121.0253	62.15176	-6.04297	7.61328	62.1518	-77	-1.75
21:07:26:57	0	-0.026824	0.021839	0.0084734	-0.99937	0.13562	1.5361	0.02507	-1.038523	2.475703	176.9026	1.4189	0.73779	-0.18616	24.80664	121.0253	62.15518	-6.125	7.69922	62.1552	-77	-8.25
21:07:26:88	0	-0.023211	0.019194	0.012553	-0.99947	-0.26538	0.075806	0.076294	-1.489941	2.165392	177.3111	-0.30029	2.043	0.46021	24.80665	121.0252	62.09834	-6.11719	7.70313	62.0983	-76	-3.5
21:07:27:19	0	-0.020413	0.0087721	0.0024095	-0.99975	0.060822	0.029617	-0.015106	-0.2966092	0.999374	177.658	-0.27075	0.25806	-0.0012007	-1625729.75	121.0251999	62.10067749	-6.23438	7.80469	62.1007	-77	-5.25
21:07:28:43	0	-0.035744	0.0062805	1.04E-06	-0.99934	0.1156	-0.0029526	-0.048981	-0.02584582	0.7192288	175.903	-0.17932	0.2218	0.53857	25.33795738	2.69198E+11	62.02941132	-6.28516	8.1875	62.0294	-78	-6.25
21:07:28:75	0	-0.036566	0.015956	0.0029506	-0.9992	0.22119	0.1106	0.010834	-0.4049124	1.814889	175.8019	2.002	0.66943	-0.4209	24.80675	121.0251	61.98606	-6.26953	8.25	61.9861	-76	-1.5
21:07:29:05	0	-0.034612	0.012313	0.004193	-0.99932	0.31519	-0.011978	-0.0017862	-0.5291507	1.393546	176.0262	0.82324	-0.041687	-1.834	24.80676	121.025	61.95211	-6.30859	8.35156	61.9521	-75	-0.75
21:07:29:37	0	-0.03784	0.010354	-0.00014402	-0.99923	-0.21741	-0.14124	-0.0513	-0.02841172	1.186286	175.6623	1.6748	-0.27881	0.58398	24.80678	121.025	61.96665	-6.26563	8.17969	61.9667	-76	-0.5
21:07:29:67	0	-0.038824089	0.021228844	0.011625862	-3.34E+38	0.69531	1.9346	-0.0062218	-3.99E-39	7.28E-39	180	1.57617	1.84277	-15.5391	24.8068	121.025	62.00023	-6.47266	8.49219	62.0002	-75	-0.75
21:07:29:99	0	-0.03579542	0.022395369	-5.00E+37	-0.999099433	-0.31763	0.44824	0.069519	180	8.20E-38	-180	1.4609	-1.5654	-3.2539	24.80682	121.025	62.01384	-6.51172	8.42969	62.0138	-77	-6.75
21:07:30:30	0	-0.034847	0.017739	-0.0049138	-0.99922	-0.84033	-0.40259	0.072144	0.4921246	2.051218	176.0142	0.000104487	3.42773	11.4375	13.43077	121.0249	61.97689	-6.30859	8.26563	61.9769	-77	-9.25
21:07:30:61	0	-0.034429	0.0082374	-0.0034724	-0.99937	0.63135	-0.09082	-0.043304	0.3652144	0.9570851	176.0569	-0.31421	-0.26294	1.0322	24.80685	121.0249	61.89661	-6.44141	8.50781	61.8966	-73	2.5
21:07:30:92	0	-0.036523	0.0035226	0.00020427	-0.99933	-0.2688	-0.19751	-0.010521	-0.03813509	0.4025337	175.8137	-1.2383	0.24646	0.28809	24.80687	121.0249	61.80492	-6.44141	8.42188	61.8049	-74	0.25
21:07:31:23	0	-0.039449	0.0041493	-0.0043618	5.17E-13	-0.20837	-0.076111	0.0034142	-12.1546	12.4803	-1.33398	-0.98389	-1.5156	-1.4883	24.80688	121.0249	61.73986	-6.41016	9.07813	61.7399	-77	-11
21:07:31:54	0	-0.043739	0.013258	-0.0056486	-0.99894	0.4812	0.083313	-0.056152	0.5803682	1.546147	174.9936	0.63135	-1.3447	-0.5376	24.8069	121.0248	61.68708	-6.40625	8.63281	61.6871	-70	4.5
21:07:31:85	0	-0.044778	0.01376	0.00086349	-0.9989	-0.15369	-0.12042	0.00085926	-0.1695107	1.570856	174.8643	-0.14832	1.1016	-0.47607	24.80692	121.0248	61.61275	-6.39453	8.59375	61.6128	-74	0.75
21:07:32:16	0	-0.043994	0.017764	-0.0082858	-0.99884	0.032806	-0.081665	0.022568	0.8594186	2.075521	174.9716	1.1904	-1.8154	-1.1777	24.80694	121.0248	61.50439	-6.39453	8.6875	61.5044	-73	2.5
21:07:32:48	0	-0.045702	0.011075	0.0032746	-0.99889	0.28784	-0.060364	-0.041595	-0.4329272	1.250595	174.756	0.44629	1.6543	-1.6064	24.80696	121.0248	61.42525	-6.41797	8.77344	61.4253	-72	2.75
21:07:32:79	0	-0.049152	0.022118	0.00597	-0.99853	-0.13928	-0.075134	-0.0020943	-0.8084804	2.498006	174.3462	-0.81738	-0.15979	0.53857	24.80697	121.0247	61.40222	-6.43359	8.76563	61.4022	-73	2.25
21:07:33:41	0	-0.042054	0.020533	-0.00019779	-0.99891	0.479	0.25171	-0.060455	-0.07637241	2.351934	175.177	1.5732	-0.98975	-1.6084	24.80701	121.0247	61.3588	-6.43359	8.73438	61.3588	-74	0.75
21:07:33:72	0	-0.039511	0.025191	0.0027954	-0.9989	0.79297	0.38574	0.017365	-0.4345789	2.872005	175.4588	2.1055	0.18933	0.27832	24.80703	121.0247	61.35588	-6.97266	8.73438	61.3559	-77	-8
21:07:34:03	0	-0.039386	0.024388	0.0048529	-0.99891	-0.45776	0.20471	0.054474	-0.6663634	2.77079	175.468	1.9072	0.13416	0.13538	24.80705	121.0246	61.37369	-6.37109	8.4375	61.3737	-74	1.5
21:07:34:34	0	-0.039291	0.017602	0.00054178	-0.99907	0.0083084	-0.17578	-0.026871	-0.1413636	2.013131	175.4933	1.6172	-0.14526	1.6494	24.80706	121.0246	61.34093	-6.1875	8.28906	61.3409	-75	-2.5
21:07:34:66	0	-0.039845	0.013256	-0.0044678	-0.99911	0.079285	-0.039215	-0.032867	0.4511537	1.538213	175.4385	0.34253	1.5205	2.3086	24.80708	121.0246	61.34941	-6.09766	8.11719	61.3494	-68	5
21:07:34:96	0	-0.041026	0.012259	-0.0014344	-0.99908	-0.098267	0.18286	-0.00387	0.1066194	1.41038	175.2984	-1.0049	-0.33838	1.2559	24.8071	121.0245	61.31405	-5.94531	7.88281	61.3141	-74	1.25
21:07:35:28	0	-0.042418	0.012564	0.0023176	-0.99902	-0.19238	0.1853	0.023331	-0.3264955	1.427236	175.1333	0.18286	0.35791	1.2773	24.80712	121.0245	61.28633	-5.75	7.64063	61.2863	-70	3.75
21:07:35:58	0	-0.04391	0.012094	0.0013003	-0.99896	-0.11133	0.25464	0.050018	-0.2097703	1.37807	174.9638	2.5742	0.38062	1.1455	24.80713	121.0245	61.24812	-5.52734	7.39063	61.2481	-60	6.5
21:07:35:90	0	-0.044479	0.0059135	0.001662	-0.99899	-0.14038	0.12988	0.04303	-0.2204158	0.6685028	174.9	-0.46729	0.020599	1.3164	24.80715	121.0245	61.189	-5.32813	7.17578	61.189	-58	6.25
21:07:36:21	0	-0.048748	-0.0047499	-0.0092793	-0.99876	-0.22009	-0.012169	-0.028473	1.088646	-0.491792	174.4067	-1.1846	-2.3945	-0.75293	24.80716	121.0245	61.14866	-5.08594	6.87109	61.1487	-63	5.75
21:07:36:52	0	-0.057109	-0.0082109	-0.022253	-0.99809	0.088013	-0.2207	-0.054077	2.599967	-0.7934934	173.4323	0.30908	0.13293	2.3691	24.80718	121.0244	61.08266	-4.73438	6.70313	61.0827	-61	6
175:167:36:89	0	-0.064698	-0.018585	-0.021708	-0.9975	-0.084778	-0.11975	-0.065063	2.62155	-1.963816	172.5331	0.053162	-1.1768	0.5376	24.80719	121.0244	61.00752	-4.46875	6.52344	61.0075	-58	6
21:07:37:14	0	-0.082994	-0.02849	-0.029386	-0.99571	0.062256	-0.067871	-0.1333	3.631191	-2.972529	170.3764	0.979	-0.51611	0.43213	24.80721	121.0244	60.9093	-4.17578	6.35938	60.9093	-58	6
21:07:37:45	0	-0.10439	-0.030371	-0.034692	-0.99347	0.15894	-0.086365	-0.13953	4.322961	-3.043941	167.8881	2.7051	-0.082031	1.4639	24.80722	121.0244	60.8478	-3.74609	6.16797	60.8478	-60	6.5
21:07:37:76	0	-0.13114	-0.029993	-0.035222	-0.99028	0.20215	0.15417	-0.1416	4.457704	-2.875449	164.801	1.5527	-1.3096	-1.2646	24.80723	121.0244	60.77665	-3.44336	6.11719	60.7766	-54	5.75
21:07:38:07	0	-0.15045	-0.027242	-0.015294	-0.98812	-0.31836	-0.052582	-0.10944	2.204583	-2.822121	162.6313	0.5415	0.46948	-0.30664	24.80725	121.0243	60.69119	-3.04883	5.81641	60.6912	-59	6
21:07:38:39	0	-0.16959	-0.02121	-0.018356	-0.98512	-0.14233	0.1123	-0.039917	2.486681	-2.038072	160.42	-0.50244	-2.2461	2.125	24.80726	121.0243	60.64006	-2.74414	5.70703	60.6401	-56	6.25
21:07:38:70	0	-0.18595	-0.018205	-0.020841	-0.98217	-0.27124	0.10828	-0.083069	2.735668	-1.605101	158.5199	0.396	-2.627	-0.73584	24.80727	121.0243	60.59697	-2.46484	5.42578	60.597	-57	6.25
21:07:39:01	0	-0.20026	-0.018836	-0.011572	-0.97949	-0.49146	0.2478	0.0052414	1.732237	-1.848958	156.8617	1.1416	0.72119	0.36255	24.80729	121.0243	60.55111	-2.21094	5.26563	60.5511	-55	6.5
21:07:39:32	0	-0.21509	-0.02219	-0.01785	-0.97618	0.45752	0.3501	-0.13062	2.54608	-2.042689	155.1022	1.1963	0.13403	-1.5723	24.8073	121.0243	60.50959	-1.97559	5.125	60.5096	-61	6
